programID,Date,eventType,Venue,Location,Time
8027,1883-04-28T05:00:00Z,Subscription Season,Academy of Music,"Manhattan, NY",8:00PM
6875,1883-11-10T05:00:00Z,Subscription Season,Academy of Music,"Manhattan, NY",8:00PM
8028,1883-11-16T05:00:00Z,Subscription Season,Academy of Music,"Manhattan, NY",2:00PM
8028,1883-11-17T05:00:00Z,Subscription Season,Academy of Music,"Manhattan, NY",8:00PM
8029,1883-12-07T05:00:00Z,Subscription Season,Academy of Music,"Manhattan, NY",2:00PM
8029,1883-12-08T05:00:00Z,Subscription Season,Academy of Music,"Manhattan, NY",8:00AM
3868,1883-12-15T05:00:00Z,Subscription Season,Academy of Music,"Manhattan, NY",8:00PM
11605,1883-12-27T05:00:00Z,Subscription Season,Academy of Music,"Manhattan, NY",8:00PM
8030,1884-01-04T05:00:00Z,Subscription Season,Academy of Music,"Manhattan, NY",2:00PM
8030,1884-01-05T05:00:00Z,Subscription Season,Academy of Music,"Manhattan, NY",8:00PM
187,1884-01-19T05:00:00Z,Subscription Season,Academy of Music,"Manhattan, NY",8:00PM
8031,1884-02-08T05:00:00Z,Subscription Season,Academy of Music,"Manhattan, NY",2:00PM
8031,1884-02-09T05:00:00Z,Subscription Season,Academy of Music,"Manhattan, NY",8:00PM
4553,1884-02-16T05:00:00Z,Subscription Season,Academy of Music,"Manhattan, NY",8:00PM
8032,1884-03-07T05:00:00Z,Subscription Season,Academy of Music,"Manhattan, NY",2:00PM
8032,1884-03-08T05:00:00Z,Subscription Season,Academy of Music,"Manhattan, NY",8:00PM
1508,1884-03-15T05:00:00Z,Subscription Season,Academy of Music,"Manhattan, NY",8:00PM
8033,1884-04-04T05:00:00Z,Subscription Season,Academy of Music,"Manhattan, NY",2:00PM
8033,1884-04-05T05:00:00Z,Subscription Season,Academy of Music,"Manhattan, NY",8:00PM
5910,1884-04-19T05:00:00Z,Subscription Season,Academy of Music,"Manhattan, NY",8:00PM
378,1884-11-15T05:00:00Z,Subscription Season,Academy of Music,"Manhattan, NY",8:00PM
8034,1884-11-21T05:00:00Z,Subscription Season,Academy of Music,"Manhattan, NY",None
8034,1884-11-22T05:00:00Z,Subscription Season,Academy of Music,"Manhattan, NY",None
4775,1884-12-13T05:00:00Z,Subscription Season,Academy of Music,"Manhattan, NY",8:00PM
8037,1884-12-19T05:00:00Z,Subscription Season,Academy of Music,"Manhattan, NY",2:00PM
8037,1884-12-20T05:00:00Z,Subscription Season,Academy of Music,"Manhattan, NY",8:00PM
11606,1884-12-27T05:00:00Z,Subscription Season,Academy of Music,"Manhattan, NY",8:00PM
1078,1885-01-10T05:00:00Z,Subscription Season,Academy of Music,"Manhattan, NY",8:00PM
8038,1885-01-23T05:00:00Z,Subscription Season,Academy of Music,"Manhattan, NY",2:00PM
8038,1885-01-24T05:00:00Z,Subscription Season,Academy of Music,"Manhattan, NY",8:00PM
5462,1885-02-14T05:00:00Z,Subscription Season,Academy of Music,"Manhattan, NY",8:00PM
2436,1885-03-14T05:00:00Z,Subscription Season,Academy of Music,"Manhattan, NY",8:00PM
8039,1885-03-27T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",2:00PM
8039,1885-03-28T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM
6771,1885-04-11T05:00:00Z,Subscription Season,Academy of Music,"Manhattan, NY",8:00PM
8044,1885-04-23T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",2:00PM
8044,1885-04-24T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM
8045,1885-05-01T05:00:00Z,Subscription Season,Academy of Music,"Manhattan, NY",None
8045,1885-05-02T05:00:00Z,Subscription Season,Academy of Music,"Manhattan, NY",None
8046,1885-11-06T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",None
8046,1885-11-07T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",None
1268,1885-11-14T05:00:00Z,Subscription Season,Academy of Music,"Manhattan, NY",8:00PM
8047,1885-12-04T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",None
8047,1885-12-05T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",None
5654,1885-12-12T05:00:00Z,Subscription Season,Academy of Music,"Manhattan, NY",8:00PM
11607,1885-12-19T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM
2010,1886-01-09T05:00:00Z,Subscription Season,Academy of Music,"Manhattan, NY",8:00PM
8048,1886-01-15T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",None
8048,1886-01-16T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",None
8049,1886-02-05T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",None
8049,1886-02-06T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",None
6339,1886-02-13T05:00:00Z,Subscription Season,Academy of Music,"Manhattan, NY",8:00PM
8050,1886-03-05T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",None
8050,1886-03-06T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",None
10114,1886-03-09T05:00:00Z,Chamber,Chickering Hall,"Manhattan, NY",8:00PM
3342,1886-03-13T05:00:00Z,Subscription Season,Academy of Music,"Manhattan, NY",8:00PM
8051,1886-04-02T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",None
8051,1886-04-03T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",None
284,1886-04-10T05:00:00Z,Subscription Season,Academy of Music,"Manhattan, NY",8:00PM
8052,1886-11-05T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",None
8052,1886-11-06T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",None
2201,1886-11-13T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM
6550,1886-12-04T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM
8053,1886-12-10T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",None
8053,1886-12-11T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",None
11608,1886-12-30T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM
8054,1887-01-07T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",None
8054,1887-01-08T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",None
2884,1887-01-15T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM
8055,1887-02-11T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",None
8055,1887-02-12T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",None
7239,1887-02-19T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM
8056,1887-03-11T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",None
8056,1887-03-12T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",None
4230,1887-03-19T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM
1164,1887-04-09T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM
8057,1887-04-15T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",None
8057,1887-04-16T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",None
8058,1887-11-04T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",None
8058,1887-11-05T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",None
3092,1887-11-19T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM
8059,1887-11-25T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",None
8059,1887-11-26T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",None
70,1887-12-10T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM
8060,1887-12-16T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",None
8060,1887-12-17T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",None
11609,1887-12-29T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM
8062,1888-01-06T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",None
8062,1888-01-07T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",None
3780,1888-01-14T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM
8063,1888-01-27T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",None
8063,1888-01-28T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",None
757,1888-02-11T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM
8064,1888-02-24T05:00:00Z,Subscription Season,Unknown Venue,"Manhattan, NY",None
8064,1888-02-25T05:00:00Z,Subscription Season,Unknown Venue,"Manhattan, NY",None
5122,1888-03-10T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM
2129,1888-04-21T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM
8065,1888-11-02T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",None
8065,1888-11-03T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",None
1027,1888-11-17T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM
8066,1888-11-23T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",None
8066,1888-11-24T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",None
5415,1888-12-08T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM
8067,1888-12-14T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",None
8067,1888-12-15T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",None
11610,1888-12-28T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",8:15PM
1718,1889-01-12T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM
8068,1889-01-18T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",None
8068,1889-01-19T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",None
6117,1889-02-09T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM
8069,1889-02-15T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",None
8069,1889-02-16T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",None
3070,1889-03-09T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM
8949,1889-03-15T05:00:00Z,Subscription Season,Unknown Venue,"Manhattan, NY",None
8949,1889-03-16T05:00:00Z,Subscription Season,Unknown Venue,"Manhattan, NY",None
42,1889-04-13T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM
8950,1889-11-08T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",None
8950,1889-11-09T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",None
1958,1889-11-16T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM
6300,1889-12-07T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM
7921,1889-12-13T05:00:00Z,Subscription Season,Unknown Venue,"Manhattan, NY",None
7921,1889-12-14T05:00:00Z,Subscription Season,Unknown Venue,"Manhattan, NY",8:15PM
11611,1889-12-29T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM
8071,1890-01-03T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",None
8071,1890-01-04T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",None
2620,1890-01-11T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM
8072,1890-01-31T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",None
8072,1890-02-01T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",8:15PM
6962,1890-02-08T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM
8077,1890-02-28T05:00:00Z,Subscription Season,Unknown Venue,"Manhattan, NY",None
8077,1890-03-01T05:00:00Z,Subscription Season,Unknown Venue,"Manhattan, NY",None
3940,1890-03-08T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM
8078,1890-03-28T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",None
8078,1890-03-29T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",None
917,1890-04-12T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM
2840,1890-11-15T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM
8079,1890-11-21T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",None
8079,1890-11-22T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",None
7192,1890-12-06T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM
8080,1890-12-12T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",None
8080,1890-12-13T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",None
11612,1890-12-26T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",2:00PM
11612,1890-12-27T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM
8081,1891-01-02T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",None
8081,1891-01-03T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",None
3521,1891-01-10T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM
8082,1891-01-30T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",None
8082,1891-01-31T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",None
481,1891-02-07T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM
8083,1891-02-20T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",None
8083,1891-02-21T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",None
4857,1891-03-07T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM
8084,1891-03-20T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",None
8084,1891-03-21T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",None
1814,1891-04-11T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM
9635,1891-05-05T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:00PM
9859,1891-05-06T05:00:00Z,Special,Carnegie Hall,"Manhattan, NY",None
9860,1891-05-07T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",None
9861,1891-05-08T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",None
9863,1891-05-09T05:00:00Z,Special,Carnegie Hall,"Manhattan, NY",None
9743,1891-05-09T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",None
8085,1891-11-13T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",2:00PM
8085,1891-11-14T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:00PM
3730,1891-11-21T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM
8086,1891-12-04T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",2:00PM
8086,1891-12-05T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:00PM
13754,1891-12-09T05:00:00Z,Tour,Music Hall,"Boston, MA",None
705,1891-12-12T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM
11613,1891-12-30T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:00PM
4422,1892-01-09T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM
8087,1892-01-15T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",2:00PM
8087,1892-01-16T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:15PM
8088,1892-02-05T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",2:00PM
8088,1892-02-06T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:15PM
1367,1892-02-13T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM
8089,1892-03-04T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",None
8089,1892-03-05T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:15PM
5770,1892-03-12T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM
8090,1892-04-01T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",2:00PM
8090,1892-04-02T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:15PM
2756,1892-04-09T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM
3239,1892-04-21T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM
3244,1892-04-22T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",2:00PM
3248,1892-04-23T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM
9742,1892-10-21T05:00:00Z,Special,Carnegie Hall,"Manhattan, NY",8:15PM
8091,1892-11-11T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",2:00PM
8091,1892-11-12T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:15PM
1678,1892-11-18T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",2:00PM
1678,1892-11-19T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:00PM
8092,1892-12-02T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",2:00PM
8092,1892-12-03T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:15PM
6073,1892-12-16T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",2:00PM
6073,1892-12-17T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:15PM
11614,1892-12-30T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:00PM
11616,1893-01-04T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",None
8093,1893-01-06T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",2:00PM
8093,1893-01-07T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:15PM
2391,1893-01-13T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",2:00PM
2391,1893-01-14T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:15PM
8104,1893-02-03T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",2:00PM
8104,1893-02-04T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:15PM
6730,1893-02-10T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",2:00PM
6730,1893-02-11T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:15PM
13755,1893-02-21T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",2:30PM
13756,1893-02-23T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",2:30PM
13757,1893-02-25T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
3710,1893-03-03T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",2:00PM
3710,1893-03-04T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:15PM
8105,1893-03-10T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",2:00PM
8105,1893-03-11T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:15PM
3714,1893-03-24T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",2:00PM
3714,1893-03-25T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:15PM
8106,1893-04-14T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",2:00PM
8106,1893-04-15T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:25PM
8107,1893-11-10T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",2:00PM
8107,1893-11-11T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:15PM
2589,1893-11-17T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",2:00PM
